Name,Position,Birthdate,Height,Foot,GamesPlayed,Debut,Value,Year,Category,Age
Oscar Correia,Rechtsaußen,1997-09-28,"1,80m",links,-,,0.0,2014,22998,27
Arthur Njo-Léa,Hängende Spitze,1996-06-04,"1,80m", ,6,06.09.2013,0.0,2014,22998,28
Albian Ajeti,Mittelstürmer,1997-02-26,"1,81m",rechts,3,04.09.2014,0.6,2014,22998,27
Cedric Itten,Mittelstürmer,1996-12-27,"1,90m",rechts,6,10.10.2013,0.2,2014,22998,27
Boris Babic,Mittelstürmer,1997-11-10,"1,80m",rechts,9,02.09.2014,0.15,2014,22998,27
Kwadwo Duah,Mittelstürmer,1997-02-24,"1,85m",rechts,6,02.09.2014,0.1,2014,22998,27
Aldin Turkes,Mittelstürmer,1996-04-22,"1,93m",links,3,06.03.2014,0.05,2014,22998,28
Novem Baumann,Torwart,1995-12-04,"1,85m", ,4,06.09.2012,0.1,2013,22998,28
Noam Baumann,Torwart,1996-04-10,"1,94m",rechts,2,15.05.2013,0.05,2013,22998,28
Leonard Kiener,Torwart,1995-06-22,"1,85m", ,2,18.10.2012,0.05,2013,22998,29
Pascal Albrecht,Torwart,1995-04-29,"1,84m",rechts,4,04.09.2012,0.0,2013,22998,29
Fabian Fellmann,Torwart,1996-07-23,"1,85m",rechts,4,06.09.2013,0.0,2013,22998,28
Mateo Matic,Torwart,1996-01-07,"1,85m",rechts,1,08.09.2013,0.0,2013,22998,28
Yanick Hofer,Torwart,1996-09-28,"1,93m",links,2,12.10.2013,0.0,2013,22998,28
Miguel Rodrigues,Innenverteidiger,1996-12-07,"1,83m",rechts,4,06.09.2013,0.025,2013,22998,27
Robin Gloor,Innenverteidiger,1996-12-15,-, ,3,06.09.2013,0.0,2013,22998,27
Ahmet Özcan,Innenverteidiger,1995-03-07,"1,88m",links,8,06.09.2012,0.0,2013,22998,29
Marco Trachsel,Linker Verteidiger,1996-08-02,"1,80m", ,2,06.09.2013,0.3,2013,22998,28
Ulisses Garcia,Linker Verteidiger,1996-01-11,"1,82m",links,7,06.09.2013,0.05,2013,22998,28
Olivier Kleiner,Linker Verteidiger,1996-02-03,"1,75m",links,3,12.10.2013,0.0,2013,22998,28
Joël Keller,Linker Verteidiger,1995-03-06,k. A.m,k. A.,3,19.03.2013,0.0,2013,22998,29
Michael Gonçalves,Rechter Verteidiger,1995-03-10,"1,74m",rechts,8,04.09.2012,0.2,2013,22998,29
Kevin Mbabu,Rechter Verteidiger,1995-04-19,"1,84m",rechts,6,04.09.2012,0.0,2013,22998,29
Saidy Janko,Rechter Verteidiger,1995-10-22,"1,81m",rechts,6,13.11.2012,0.0,2013,22998,29
Lucas Thöni,Rechter Verteidiger,1995-01-25,"1,73m",rechts,3,06.09.2012,0.0,2013,22998,29
Meriton Bytyqi,Defensives Mittelfeld,1996-03-18,-,rechts,6,06.09.2013,0.25,2013,22998,28
Robin Kamber,Defensives Mittelfeld,1996-02-15,"1,87m",rechts,4,06.09.2013,0.2,2013,22998,28
Deni Kadoic,Defensives Mittelfeld,1996-04-03,"1,85m",beidfüßig,7,06.09.2013,0.1,2013,22998,28
Boris Céspedes,Defensives Mittelfeld,1995-06-19,"1,81m",rechts,5,06.09.2012,0.1,2013,22998,29
Olivier Custodio,Defensives Mittelfeld,1995-02-10,"1,80m",rechts,7,04.09.2012,0.05,2013,22998,29
Eric Briner,Defensives Mittelfeld,1996-02-01,-, ,6,06.09.2013,0.0,2013,22998,28
Phi Nguyen,Defensives Mittelfeld,1996-07-03,"1,74m",rechts,7,06.09.2013,0.0,2013,22998,28
Daniel Lässer,Defensives Mittelfeld,1995-03-17,"1,83m", ,1,15.05.2013,0.0,2013,22998,29
Anto Grgic,Zentrales Mittelfeld,1996-11-28,"1,89m",rechts,4,06.09.2013,0.45,2013,22998,27
Gente Mazreku,Zentrales Mittelfeld,1995-01-21,-, ,6,04.09.2012,0.3,2013,22998,29
Nicolas Andermatt,Zentrales Mittelfeld,1995-11-06,"1,85m",links,1,17.04.2013,0.0,2013,22998,29
Christoph Stenz,Rechtes Mittelfeld,1995-10-09,-, ,6,13.11.2012,0.0,2013,22998,29
Valentin Hayoz,Linkes Mittelfeld,1995-02-10,"1,73m",links,4,19.03.2013,0.0,2013,22998,29
Thomas Fekete,Offensives Mittelfeld,1995-09-19,"1,78m",links,9,04.09.2012,0.35,2013,22998,29
Miguel Castroman,Offensives Mittelfeld,1995-03-17,"1,75m",links,9,04.09.2012,0.35,2013,22998,29
Karim Gazzetta,Offensives Mittelfeld,1995-04-01,"1,80m",rechts,5,13.11.2012,0.2,2013,22998,29
Grégory Karlen,Offensives Mittelfeld,1995-01-30,"1,87m",rechts,8,04.09.2012,0.15,2013,22998,29
Samuele Campo,Offensives Mittelfeld,1995-07-06,"1,77m",links,3,21.03.2013,0.15,2013,22998,29
Maxime Dominguez,Offensives Mittelfeld,1996-02-01,"1,73m",links,8,06.09.2013,0.025,2013,22998,28
Kilian Pagliuca,Offensives Mittelfeld,1996-09-02,"1,88m",rechts,7,06.09.2013,0.0,2013,22998,28
Marsel Stevic,Offensives Mittelfeld,1996-02-22,-, ,6,06.09.2013,0.0,2013,22998,28
Marvin Graf,Rechtsaußen,1995-08-17,"1,88m",rechts,3,15.11.2012,0.05,2013,22998,29
Jolan Forestal,Rechtsaußen,1996-03-06,"1,77m",rechts,3,06.09.2013,0.0,2013,22998,28
Arthur Njo-Léa,Hängende Spitze,1996-06-04,"1,80m", ,6,06.09.2013,0.0,2013,22998,28
Aaron Burkhardt,Mittelstürmer,1996-02-10,"1,81m", ,1,12.10.2013,0.0,2013,22998,28
Omar Thali,Mittelstürmer,1995-02-22,"1,77m",rechts,5,18.10.2012,0.0,2013,22998,29
Marko Dangubic,Mittelstürmer,1996-02-04,"1,88m",rechts,3,06.09.2013,0.0,2013,22998,28
Cedric Itten,Mittelstürmer,1996-12-27,"1,90m",rechts,6,10.10.2013,0.0,2013,22998,27
Yvon Mvogo,Torwart,1994-06-06,"1,90m",rechts,5,30.08.2011,0.05,2012,22998,30
Mirko Salvi,Torwart,1994-02-14,"1,88m",rechts,2,01.09.2011,0.05,2012,22998,30
Signori Antonio,Torwart,1994-07-25,"1,87m",rechts,2,15.03.2012,0.05,2012,22998,30
Leonard Kiener,Torwart,1995-06-22,"1,85m", ,2,18.10.2012,0.0,2012,22998,29
Pascal Albrecht,Torwart,1995-04-29,"1,84m",rechts,4,04.09.2012,0.0,2012,22998,29
Novem Baumann,Torwart,1995-12-04,"1,85m", ,4,06.09.2012,0.0,2012,22998,28
Martin Angha,Innenverteidiger,1994-01-22,"1,88m",beidfüßig,7,30.08.2011,0.1,2012,22998,30
Silvano Schäppi,Innenverteidiger,1994-02-05,"1,67m",links,7,30.08.2011,0.05,2012,22998,30
Levent Gülen,Innenverteidiger,1994-02-24,"1,86m",rechts,9,30.08.2011,0.05,2012,22998,30
Olindo Regazzi,Innenverteidiger,1994-03-13,"1,80m",rechts,1,17.04.2012,0.05,2012,22998,30
Ferid Matri,Innenverteidiger,1994-01-16,"1,91m",rechts,8,30.08.2011,0.05,2012,22998,30
Bryan Roux,Innenverteidiger,1995-05-22,-,rechts,2,18.10.2012,0.0,2012,22998,29
Manuel Riedweg,Innenverteidiger,1995-02-17,-, ,3,04.09.2012,0.0,2012,22998,29
Gregory Wüthrich,Innenverteidiger,1994-12-04,"1,92m",rechts,1,15.03.2012,0.0,2012,22998,29
Ahmet Özcan,Innenverteidiger,1995-03-07,"1,88m",links,8,06.09.2012,0.0,2012,22998,29
Nedim Sacirovic,Linker Verteidiger,1994-04-04,"1,78m",rechts,6,12.10.2011,0.05,2012,22998,30
Joel Untersee,Rechter Verteidiger,1994-02-11,"1,81m",rechts,4,30.08.2011,0.075,2012,22998,30
Elias Kabamba,Rechter Verteidiger,1994-01-08,"1,83m",rechts,2,17.04.2012,0.05,2012,22998,30
Kevin Mbabu,Rechter Verteidiger,1995-04-19,"1,84m",rechts,6,04.09.2012,0.0,2012,22998,29
Michael Gonçalves,Rechter Verteidiger,1995-03-10,"1,74m",rechts,8,04.09.2012,0.0,2012,22998,29
Saidy Janko,Rechter Verteidiger,1995-10-22,"1,81m",rechts,6,13.11.2012,0.0,2012,22998,29
Lucas Thöni,Rechter Verteidiger,1995-01-25,"1,73m",rechts,3,06.09.2012,0.0,2012,22998,29
Nico Samson,Rechter Verteidiger,1994-05-25,"1,76m", ,2,28.02.2012,0.0,2012,22998,30
Thibault Corbaz,Defensives Mittelfeld,1994-01-07,"1,80m",rechts,9,30.08.2011,0.1,2012,22998,30
Florian Gudit,Defensives Mittelfeld,1994-01-18,"1,68m", ,7,30.08.2011,0.0,2012,22998,30
Kevin Tsimba,Defensives Mittelfeld,1994-02-20,"1,71m",rechts,7,30.08.2011,0.0,2012,22998,30
Olivier Custodio,Defensives Mittelfeld,1995-02-10,"1,80m",rechts,7,04.09.2012,0.0,2012,22998,29
Ming-Yang Yang,Defensives Mittelfeld,1995-07-11,"1,75m",rechts,3,04.09.2012,0.0,2012,22998,29
Boris Céspedes,Defensives Mittelfeld,1995-06-19,"1,81m",rechts,5,06.09.2012,0.0,2012,22998,29
Musa Araz,Zentrales Mittelfeld,1994-01-17,"1,73m",links,9,30.08.2011,0.05,2012,22998,30
Leonardo Bertone,Zentrales Mittelfeld,1994-03-14,"1,79m",rechts,3,15.03.2012,0.05,2012,22998,30
Gente Mazreku,Zentrales Mittelfeld,1995-01-21,-, ,6,04.09.2012,0.0,2012,22998,29
Michael Weber,Zentrales Mittelfeld,1994-06-06,"1,73m",rechts,7,30.08.2011,0.0,2012,22998,30
Christoph Stenz,Rechtes Mittelfeld,1995-10-09,-, ,6,13.11.2012,0.0,2012,22998,29
Daniel Follonier,Rechtes Mittelfeld,1994-01-18,"1,84m",links,4,30.08.2011,0.0,2012,22998,30
Emanuel Duzmani,Linkes Mittelfeld,1994-03-04,"1,75m",rechts,4,13.03.2012,0.0,2012,22998,30
Karim Gazzetta,Offensives Mittelfeld,1995-04-01,"1,80m",rechts,5,13.11.2012,0.05,2012,22998,29
Thomas Fekete,Offensives Mittelfeld,1995-09-19,"1,78m",links,9,04.09.2012,0.0,2012,22998,29
Diego Zoller,Offensives Mittelfeld,1995-01-10,"1,76m", ,3,04.09.2012,0.0,2012,22998,29
Miguel Castroman,Offensives Mittelfeld,1995-03-17,"1,75m",links,9,04.09.2012,0.0,2012,22998,29
Grégory Karlen,Offensives Mittelfeld,1995-01-30,"1,87m",rechts,8,04.09.2012,0.0,2012,22998,29
Manuel Kubli,Offensives Mittelfeld,1995-04-09,"1,72m",rechts,3,04.09.2012,0.0,2012,22998,29
Renato Sergi,Linksaußen,1995-02-09,"1,74m",rechts,2,04.09.2012,0.0,2012,22998,29
Daniel Lema,Linksaußen,1995-11-28,-, ,2,04.09.2012,0.0,2012,22998,28
Christopher Teichmann,Rechtsaußen,1995-10-13,-,rechts,2,18.10.2012,0.0,2012,22998,29
Marvin Graf,Rechtsaußen,1995-08-17,"1,88m",rechts,3,15.11.2012,0.0,2012,22998,29
Shani Tarashaj,Hängende Spitze,1995-02-07,"1,76m",rechts,3,04.09.2012,0.0,2012,22998,29
Cephas Malele,Mittelstürmer,1994-01-08,"1,85m",rechts,6,05.04.2011,0.2,2012,22998,30
Shpetim Sulejmani,Mittelstürmer,1995-06-02,"1,90m",rechts,3,18.10.2012,0.05,2012,22998,29
Jordi Nsiala,Mittelstürmer,1994-05-04,"1,88m",rechts,2,28.02.2012,0.05,2012,22998,30
Haris Tabakovic,Mittelstürmer,1994-06-20,"1,94m",rechts,2,17.04.2012,0.05,2012,22998,30
Albion Avdijaj,Mittelstürmer,1994-01-12,"1,91m",rechts,7,30.08.2011,0.0,2012,22998,30
Omar Thali,Mittelstürmer,1995-02-22,"1,77m",rechts,5,18.10.2012,0.0,2012,22998,29
Edmond Selmani,Mittelstürmer,1994-07-31,"1,76m", ,7,12.10.2011,0.0,2012,22998,30
Alex Gauthier,Mittelstürmer,1995-01-27,"1,79m", ,2,04.09.2012,0.0,2012,22998,29
Yvon Mvogo,Torwart,1994-06-06,"1,90m",rechts,5,30.08.2011,0.05,2011,22998,30
Jérémy Frick,Torwart,1993-03-08,"1,92m",links,6,15.09.2010,0.05,2011,22998,31
Mirko Salvi,Torwart,1994-02-14,"1,88m",rechts,2,01.09.2011,0.05,2011,22998,30
Signori Antonio,Torwart,1994-07-25,"1,87m",rechts,2,15.03.2012,0.05,2011,22998,30
Alessandro Merlo,Torwart,1993-05-04,"1,82m", ,1,02.02.2011,0.05,2011,22998,31
Andreas Hirzel,Torwart,1993-03-25,"1,90m",rechts,2,05.04.2011,0.0,2011,22998,31
Berat Djimsiti,Innenverteidiger,1993-02-19,"1,90m",rechts,4,05.04.2011,0.25,2011,22998,31
Martin Angha,Innenverteidiger,1994-01-22,"1,88m",beidfüßig,7,30.08.2011,0.1,2011,22998,30
Levent Gülen,Innenverteidiger,1994-02-24,"1,86m",rechts,9,30.08.2011,0.05,2011,22998,30
Arlind Ajeti,Innenverteidiger,1993-09-25,"1,84m",rechts,5,15.09.2010,0.05,2011,22998,31
Fabio Schmid,Innenverteidiger,1993-06-28,"1,83m",rechts,5,15.09.2010,0.05,2011,22998,31
Sead Hajrovic,Innenverteidiger,1993-06-04,"1,84m",rechts,5,13.10.2009,0.0,2011,22998,31
Ivo Zangger,Innenverteidiger,1993-02-02,"1,77m",rechts,10,15.09.2010,0.0,2011,22998,31
Silvano Schäppi,Innenverteidiger,1994-02-05,"1,67m",links,7,30.08.2011,0.0,2011,22998,30
Marco Bürki,Innenverteidiger,1993-07-10,"1,84m",links,2,01.02.2011,0.0,2011,22998,31
Aleksandar Zarkovic,Innenverteidiger,1993-02-23,"1,85m", ,6,15.09.2010,0.0,2011,22998,31
Ferid Matri,Innenverteidiger,1994-01-16,"1,91m",rechts,8,30.08.2011,0.0,2011,22998,30
Endogan Adili,Linker Verteidiger,1994-08-03,"1,70m",links,3,30.08.2011,0.45,2011,22998,30
Daniele Romano,Linker Verteidiger,1993-05-05,"1,75m",rechts,1,07.04.2011,0.2,2011,22998,31
Mattia Desolé,Linker Verteidiger,1993-05-10,"1,81m",links,2,10.05.2011,0.075,2011,22998,31
Naser Aliji,Linker Verteidiger,1993-12-27,"1,77m",links,3,05.04.2011,0.0,2011,22998,30
Nedim Sacirovic,Linker Verteidiger,1994-04-04,"1,78m",rechts,6,12.10.2011,0.0,2011,22998,30
Silvan Widmer,Rechter Verteidiger,1993-03-05,"1,83m",rechts,8,19.10.2010,0.8,2011,22998,31
Joel Untersee,Rechter Verteidiger,1994-02-11,"1,81m",rechts,4,30.08.2011,0.1,2011,22998,30
Numa Lavanchy,Rechter Verteidiger,1993-08-25,"1,74m",rechts,7,15.09.2010,0.05,2011,22998,31
Mike Kleiber,Rechter Verteidiger,1993-02-04,"1,78m",rechts,10,15.09.2010,0.0,2011,22998,31
Hekuran Kryeziu,Defensives Mittelfeld,1993-02-12,"1,81m",rechts,7,15.09.2010,0.3,2011,22998,31
Kevin Tsimba,Defensives Mittelfeld,1994-02-20,"1,71m",rechts,7,30.08.2011,0.0,2011,22998,30
Florian Gudit,Defensives Mittelfeld,1994-01-18,"1,68m", ,7,30.08.2011,0.0,2011,22998,30
Nico Zwimpfer,Defensives Mittelfeld,1993-07-06,k. A.m,k. A.,7,19.10.2010,0.0,2011,22998,31
Thibault Corbaz,Defensives Mittelfeld,1994-01-07,"1,80m",rechts,9,30.08.2011,0.0,2011,22998,30
Baptiste Bétrisey,Mittelfeld,1994-02-13,-, ,2,30.08.2011,0.0,2011,22998,30
Alessandro Martinelli,Zentrales Mittelfeld,1993-05-30,"1,75m",links,2,15.09.2010,0.1,2011,22998,31
Davide Riva,Zentrales Mittelfeld,1993-09-04,"1,75m", ,3,19.10.2011,0.1,2011,22998,31
Joël Geissmann,Zentrales Mittelfeld,1993-03-03,"1,87m",rechts,6,15.09.2010,0.0,2011,22998,31
Musa Araz,Zentrales Mittelfeld,1994-01-17,"1,73m",links,9,30.08.2011,0.0,2011,22998,30
Michael Weber,Zentrales Mittelfeld,1994-06-06,"1,73m",rechts,7,30.08.2011,0.0,2011,22998,30
Salim Khelifi,Rechtes Mittelfeld,1994-01-26,"1,72m",rechts,3,30.08.2011,0.5,2011,22998,30
Daniel Follonier,Rechtes Mittelfeld,1994-01-18,"1,84m",links,4,30.08.2011,0.0,2011,22998,30
Romain Dessarzin,Rechtes Mittelfeld,1993-11-09,"1,69m", ,2,01.02.2011,0.0,2011,22998,31
Bojan Malbasic,Offensives Mittelfeld,1993-01-09,-, ,5,17.11.2010,0.0,2011,22998,31
Kerim Frei,Linksaußen,1993-11-19,"1,71m",rechts,7,15.09.2010,3.0,2011,22998,30
Mehmed Begzadic,Linksaußen,1993-01-05,"1,80m", ,4,01.02.2011,0.0,2011,22998,31
Cristian Miani,Linksaußen,1993-07-28,"1,73m",rechts,2,10.05.2011,0.0,2011,22998,31
Michael Frey,Mittelstürmer,1994-07-19,"1,88m",rechts,3,30.08.2011,0.1,2011,22998,30
Cephas Malele,Mittelstürmer,1994-01-08,"1,85m",rechts,6,05.04.2011,0.075,2011,22998,30
Andelko Savic,Mittelstürmer,1993-03-11,"1,88m",rechts,4,05.04.2011,0.075,2011,22998,31
Stjepan Vuleta,Mittelstürmer,1993-10-29,"1,89m",rechts,10,15.09.2010,0.05,2011,22998,31
Evan Melo,Mittelstürmer,1993-05-31,"1,73m",rechts,3,15.09.2010,0.05,2011,22998,31
Albion Avdijaj,Mittelstürmer,1994-01-12,"1,91m",rechts,7,30.08.2011,0.0,2011,22998,30
Edmond Selmani,Mittelstürmer,1994-07-31,"1,76m", ,7,12.10.2011,0.0,2011,22998,30
Hélios Sessolo,Mittelstürmer,1993-05-26,"1,73m",rechts,4,19.10.2010,0.0,2011,22998,31
Raphael Spiegel,Torwart,1992-12-19,"1,97m",rechts,4,27.08.2009,0.05,2010,22998,31
Joël Kiassumbua,Torwart,1992-04-06,"1,90m",rechts,2,27.08.2009,0.05,2010,22998,32
Yanick Brecher,Torwart,1993-05-25,"1,96m",rechts,3,15.09.2010,0.0,2010,22998,31
Jérémy Frick,Torwart,1993-03-08,"1,92m",links,6,15.09.2010,0.0,2010,22998,31
Loris Benito,Innenverteidiger,1992-01-07,"1,86m",links,4,25.08.2009,0.2,2010,22998,32
Sead Hajrovic,Innenverteidiger,1993-06-04,"1,84m",rechts,5,13.10.2009,0.05,2010,22998,31
Léo Lacroix,Innenverteidiger,1992-02-27,"1,97m",rechts,2,31.03.2010,0.05,2010,22998,32
Arlind Ajeti,Innenverteidiger,1993-09-25,"1,84m",rechts,5,15.09.2010,0.05,2010,22998,31
Alexandre Veuthey,Innenverteidiger,1993-01-14,"1,83m",links,1,15.09.2010,0.05,2010,22998,31
Frédéric Veseli,Innenverteidiger,1992-11-20,"1,85m",rechts,6,25.08.2009,0.0,2010,22998,31
Fabio Schmid,Innenverteidiger,1993-06-28,"1,83m",rechts,5,15.09.2010,0.0,2010,22998,31
Aleksandar Zarkovic,Innenverteidiger,1993-02-23,"1,85m", ,6,15.09.2010,0.0,2010,22998,31
Ivo Zangger,Innenverteidiger,1993-02-02,"1,77m",rechts,10,15.09.2010,0.0,2010,22998,31
Ricardo Rodríguez,Linker Verteidiger,1992-08-25,"1,82m",links,2,27.08.2009,0.75,2010,22998,32
Janick Kamber,Linker Verteidiger,1992-02-26,"1,71m",links,7,25.08.2009,0.05,2010,22998,32
André Gonçalves,Rechter Verteidiger,1992-01-23,"1,80m",rechts,13,27.08.2009,0.2,2010,22998,32
Numa Lavanchy,Rechter Verteidiger,1993-08-25,"1,74m",rechts,7,15.09.2010,0.05,2010,22998,31
Kofi Nimeley,Rechter Verteidiger,1992-12-11,"1,77m",rechts,4,25.08.2009,0.0,2010,22998,31
Simon Grether,Rechter Verteidiger,1992-05-20,"1,79m",rechts,1,19.05.2010,0.0,2010,22998,32
Silvan Widmer,Rechter Verteidiger,1993-03-05,"1,83m",rechts,8,19.10.2010,0.0,2010,22998,31
Mike Kleiber,Rechter Verteidiger,1993-02-04,"1,78m",rechts,10,15.09.2010,0.0,2010,22998,31
Adrien Rawyler,Rechter Verteidiger,1993-06-13,"1,78m", ,-,01.09.2010,0.0,2010,22998,31
Granit Xhaka,Defensives Mittelfeld,1992-09-27,"1,86m",links,3,16.09.2009,1.5,2010,22998,32
Mirko Facchinetti,Defensives Mittelfeld,1992-05-31,"1,85m",rechts,2,,0.1,2010,22998,32
Charyl Chappuis,Defensives Mittelfeld,1992-01-12,"1,76m",rechts,7,25.08.2009,0.05,2010,22998,32
Hekuran Kryeziu,Defensives Mittelfeld,1993-02-12,"1,81m",rechts,7,15.09.2010,0.05,2010,22998,31
Nico Zwimpfer,Defensives Mittelfeld,1993-07-06,k. A.m,k. A.,7,19.10.2010,0.0,2010,22998,31
Alessandro Martinelli,Zentrales Mittelfeld,1993-05-30,"1,75m",links,2,15.09.2010,0.1,2010,22998,31
Remo Freuler,Zentrales Mittelfeld,1992-04-15,"1,80m",rechts,2,31.03.2010,0.05,2010,22998,32
Maik Nakic,Zentrales Mittelfeld,1992-01-17,"1,73m", ,8,25.08.2009,0.0,2010,22998,32
Davide Riva,Zentrales Mittelfeld,1993-09-04,"1,75m", ,3,19.10.2011,0.0,2010,22998,31
Joël Geissmann,Zentrales Mittelfeld,1993-03-03,"1,87m",rechts,6,15.09.2010,0.0,2010,22998,31
Matteo Tosetti,Rechtes Mittelfeld,1992-02-15,"1,77m",rechts,5,25.08.2009,0.05,2010,22998,32
Nélson Borges,Offensives Mittelfeld,1992-10-17,"1,76m", ,1,19.05.2010,0.2,2010,22998,32
Darko Jevtic,Offensives Mittelfeld,1993-02-08,"1,82m",links,4,15.09.2010,0.0,2010,22998,31
Bojan Malbasic,Offensives Mittelfeld,1993-01-09,-, ,5,17.11.2010,0.0,2010,22998,31
Florian Müller,Linksaußen,1993-03-02,"1,78m",links,3,19.10.2010,0.0,2010,22998,31
Kerim Frei,Linksaußen,1993-11-19,"1,71m",rechts,7,15.09.2010,0.0,2010,22998,30
Josip Drmic,Mittelstürmer,1992-08-08,"1,84m",rechts,1,31.03.2010,0.2,2010,22998,32
Igor Mijatović,Mittelstürmer,1992-11-21,"1,81m",rechts,2,15.10.2009,0.05,2010,22998,31
Bashkim Sukaj,Mittelstürmer,1992-03-20,"1,84m", ,1,19.05.2010,0.05,2010,22998,32
Gaëtan Karlen,Mittelstürmer,1993-06-07,"1,86m",rechts,4,15.09.2010,0.05,2010,22998,31
Roman Buess,Mittelstürmer,1992-09-21,"1,83m",links,4,16.09.2009,0.0,2010,22998,32
Stjepan Vuleta,Mittelstürmer,1993-10-29,"1,89m",rechts,10,15.09.2010,0.0,2010,22998,31
Cenk-Onur Cokicli,Mittelstürmer,1992-01-14,"1,85m", ,1,31.03.2010,0.0,2010,22998,32
Hélios Sessolo,Mittelstürmer,1993-05-26,"1,73m",rechts,4,19.10.2010,0.0,2010,22998,31
Evan Melo,Mittelstürmer,1993-05-31,"1,73m",rechts,3,15.09.2010,0.0,2010,22998,31
René Borkovic,Torwart,1991-04-21,"1,90m", ,4,22.09.2008,0.05,2009,22998,33
Hrvoje Bukovski,Torwart,1991-11-05,"1,90m",rechts,3,10.03.2009,0.05,2009,22998,33
Benjamin Siegrist,Torwart,1992-01-31,"1,96m",rechts,10,25.08.2009,0.0,2009,22998,32
Stefano Milani,Innenverteidiger,1991-01-13,"1,78m",rechts,8,22.09.2008,0.2,2009,22998,33
Adriano de Pierro,Innenverteidiger,1991-01-11,"1,84m",rechts,4,10.03.2009,0.15,2009,22998,33
Bruno Martignoni,Innenverteidiger,1992-12-13,"1,80m",rechts,4,25.09.2009,0.075,2009,22998,31
Frédéric Veseli,Innenverteidiger,1992-11-20,"1,85m",rechts,6,25.08.2009,0.075,2009,22998,31
Ricardo Rodríguez,Linker Verteidiger,1992-08-25,"1,82m",links,2,27.08.2009,0.3,2009,22998,32
Marc Dinkel,Linker Verteidiger,1991-02-05,"1,74m",links,8,,0.0,2009,22998,33
Janick Kamber,Linker Verteidiger,1992-02-26,"1,71m",links,7,25.08.2009,0.0,2009,22998,32
Michael Lang,Rechter Verteidiger,1991-02-08,"1,85m",rechts,7,22.09.2008,0.5,2009,22998,33
David Frey,Rechter Verteidiger,1991-02-08,"1,78m",rechts,1,10.03.2009,0.1,2009,22998,33
Bigambo Rochat,Rechter Verteidiger,1991-05-29,"1,78m",rechts,5,22.09.2008,0.05,2009,22998,33
André Gonçalves,Rechter Verteidiger,1992-01-23,"1,80m",rechts,13,27.08.2009,0.0,2009,22998,32
Gianluca D'Angelo,Defensives Mittelfeld,1991-03-13,"1,83m",rechts,6,22.09.2008,0.2,2009,22998,33
Dino Rebronja,Defensives Mittelfeld,1991-06-12,"1,86m",links,5,30.11.2007,0.05,2009,22998,33
Charyl Chappuis,Defensives Mittelfeld,1992-01-12,"1,76m",rechts,7,25.08.2009,0.05,2009,22998,32
Granit Xhaka,Defensives Mittelfeld,1992-09-27,"1,86m",links,3,16.09.2009,0.0,2009,22998,32
Taulant Xhaka,Defensives Mittelfeld,1991-03-28,"1,72m",rechts,6,22.09.2008,0.0,2009,22998,33
Etienne Manca,Defensives Mittelfeld,1991-10-24,"1,81m",rechts,5,,0.0,2009,22998,33
Pajtim Kasami,Zentrales Mittelfeld,1992-06-02,"1,88m",links,3,16.09.2009,0.5,2009,22998,32
Maik Nakic,Zentrales Mittelfeld,1992-01-17,"1,73m", ,8,25.08.2009,0.0,2009,22998,32
Steven Ukoh,Zentrales Mittelfeld,1991-06-19,"1,81m",rechts,8,22.09.2008,0.0,2009,22998,33
Matteo Tosetti,Rechtes Mittelfeld,1992-02-15,"1,77m",rechts,5,25.08.2009,0.05,2009,22998,32
Marco Aratore,Linkes Mittelfeld,1991-06-04,"1,77m",rechts,7,22.09.2008,0.2,2009,22998,33
Xherdan Shaqiri,Offensives Mittelfeld,1991-10-10,"1,69m",links,5,22.10.2008,4.0,2009,22998,33
Mattia Bottani,Offensives Mittelfeld,1991-05-24,"1,70m",rechts,2,10.03.2009,0.05,2009,22998,33
Ivan Audino,Offensives Mittelfeld,1991-07-13,"1,78m",rechts,8,22.09.2008,0.0,2009,22998,33
Tolga Mertoğlu,Rechtsaußen,1991-03-03,"1,78m",links,1,,0.05,2009,22998,33
Nassim Ben Khalifa,Hängende Spitze,1992-01-13,"1,84m",rechts,4,25.08.2009,2.5,2009,22998,32
Haris Seferovic,Mittelstürmer,1992-02-22,"1,89m",links,11,25.08.2009,0.5,2009,22998,32
Roman Buess,Mittelstürmer,1992-09-21,"1,83m",links,4,16.09.2009,0.0,2009,22998,32
Marwan Aubert,Torwart,2006-02-12,"1,83m",rechts,1,09.09.2024,0.1,2024,19429,18
Dario Wälti,Torwart,2006-01-23,"1,89m",rechts,4,09.09.2024,0.0,2024,19429,18
Marvin Akahomen,Innenverteidiger,2007-07-15,"1,86m",links,4,06.09.2024,0.5,2024,19429,17
Lorin Jetzer,Innenverteidiger,2006-01-24,-, ,2,06.09.2024,0.0,2024,19429,18
Ezequiel Meili,Innenverteidiger,2006-04-22,"1,87m",rechts,3,09.09.2024,0.0,2024,19429,18
Rhodri Smith,Linker Verteidiger,2006-09-09,"1,85m",links,4,06.09.2024,0.025,2024,19429,18
Loris Schreiber,Linker Verteidiger,2006-05-26,"1,77m",links,2,09.09.2024,0.025,2024,19429,18
Loun Srdanovic,Rechter Verteidiger,2006-08-04,"1,80m",rechts,4,06.09.2024,0.1,2024,19429,18
Mattia Rizzo,Rechter Verteidiger,2006-10-07,-,rechts,1,12.10.2024,0.025,2024,19429,18
Corsin Konietzke,Defensives Mittelfeld,2006-06-21,"1,85m",rechts,2,09.10.2024,0.3,2024,19429,18
